,additional_charges,dropoff_census_tract,dropoff_centroid_latitude,dropoff_centroid_location,dropoff_centroid_longitude,dropoff_community_area,fare,pickup_census_tract,pickup_centroid_latitude,pickup_centroid_location,pickup_centroid_longitude,pickup_community_area,shared_trip_authorized,tip,trip_end_timestamp,trip_id,trip_miles,trip_seconds,trip_start_timestamp,trip_total,trips_pooled
1900,2.55,,41.7923572233,"{u'type': u'Point', u'coordinates': [-87.6179313803, 41.7923572233]}",-87.6179313803,40,5,,41.7788768603,"{u'type': u'Point', u'coordinates': [-87.5949254391, 41.7788768603]}",-87.5949254391,42,False,0,2019-12-31T23:45:00.000,0387d3d4e21c0632d2778362af31a369736d95a0,1.877962,491,2019-12-31T23:30:00.000,7.55,1
1901,2.55,17031410100,41.8012268363,"{u'type': u'Point', u'coordinates': [-87.5853031602, 41.8012268363]}",-87.5853031602,41,5,17031834400,41.7769506664,"{u'type': u'Point', u'coordinates': [-87.5963032107, 41.7769506664]}",-87.5963032107,42,False,0,2019-12-31T23:45:00.000,5728025c25268c6ca18b6dcf3b6a65867e996930,2.551433,497,2019-12-31T23:30:00.000,7.55,1
1902,2.55,17031320400,41.8774061234,"{u'type': u'Point', u'coordinates': [-87.6219716519, 41.8774061234]}",-87.6219716519,32,15,17031320400,41.8774061234,"{u'type': u'Point', u'coordinates': [-87.6219716519, 41.8774061234]}",-87.6219716519,32,False,0,2020-01-01T00:00:00.000,136b75453a85f4f948a1aac44de305e57dba2218,3.660237,1953,2019-12-31T23:30:00.000,17.55,1
1903,2.55,,41.7296764229,"{u'type': u'Point', u'coordinates': [-87.5727171342, 41.7296764229]}",-87.5727171342,48,5,,41.7065878819,"{u'type': u'Point', u'coordinates': [-87.6233665115, 41.7065878819]}",-87.6233665115,49,True,0,2019-12-31T23:45:00.000,572c9a0b72b2694ebb9d1c74b5f582de612c8ae2,4.429216,835,2019-12-31T23:30:00.000,7.55,2
1904,2.55,17031081401,41.8950334495,"{u'type': u'Point', u'coordinates': [-87.6197106717, 41.8950334495]}",-87.6197106717,8,5,17031081201,41.8991556134,"{u'type': u'Point', u'coordinates': [-87.6262105324, 41.8991556134]}",-87.6262105324,8,False,0,2019-12-31T23:45:00.000,1877b65301c3406fc4caaed037dfeaa08705b321,1.050152,767,2019-12-31T23:30:00.000,7.55,1
1905,3.11,17031839100,41.8809944707,"{u'type': u'Point', u'coordinates': [-87.6327464887, 41.8809944707]}",-87.6327464887,32,15,17031220601,41.9255672296,"{u'type': u'Point', u'coordinates': [-87.7123276017, 41.9255672296]}",-87.7123276017,22,False,0,2019-12-31T23:45:00.000,33a721804312e57362b90506c201a894403dd87f,6.462768,1215,2019-12-31T23:30:00.000,18.11,1
1906,2.55,17031833000,41.8852813201,"{u'type': u'Point', u'coordinates': [-87.6572331997, 41.8852813201]}",-87.6572331997,28,5,17031243000,41.8922767078,"{u'type': u'Point', u'coordinates': [-87.6793974791, 41.8922767078]}",-87.6793974791,24,False,0,2019-12-31T23:30:00.000,570d43abd2ce78cfe7a5d97356fa6c3d6953c0d6,1.821501,436,2019-12-31T23:30:00.000,7.55,1
1907,2.55,17031080300,41.9074919303,"{u'type': u'Point', u'coordinates': [-87.6357600901, 41.9074919303]}",-87.6357600901,8,7.5,17031080300,41.9074919303,"{u'type': u'Point', u'coordinates': [-87.6357600901, 41.9074919303]}",-87.6357600901,8,False,0,2019-12-31T23:45:00.000,18616d1bb21c8cf220b8a91f69e0767319515816,2.508324,772,2019-12-31T23:30:00.000,10.05,1
1908,2.55,17031062100,41.9426918444,"{u'type': u'Point', u'coordinates': [-87.6517705068, 41.9426918444]}",-87.6517705068,6,5,17031032100,41.9581548757,"{u'type': u'Point', u'coordinates': [-87.6530217894, 41.9581548757]}",-87.6530217894,3,False,0,2019-12-31T23:30:00.000,02b52c21da0ecdcfcab3610017269dcf701d6bef,1.442714,456,2019-12-31T23:30:00.000,7.55,1
1909,2.55,,41.8173662079,"{u'type': u'Point', u'coordinates': [-87.6988607973, 41.8173662079]}",-87.6988607973,58,15,,41.899602111,"{u'type': u'Point', u'coordinates': [-87.6333080367, 41.899602111]}",-87.6333080367,8,False,0,2019-12-31T23:45:00.000,5b2cd427ae1ab6982b99681eed73a0d600addc3d,9.091784,1123,2019-12-31T23:30:00.000,17.55,1
1910,2.55,17031839100,41.8809944707,"{u'type': u'Point', u'coordinates': [-87.6327464887, 41.8809944707]}",-87.6327464887,32,10,17031310600,41.8563332167,"{u'type': u'Point', u'coordinates': [-87.6595642391, 41.8563332167]}",-87.6595642391,31,False,0,2019-12-31T23:45:00.000,21f8cdc9f2146bacf9a4f412728ecc9684bf2953,3.38644,1065,2019-12-31T23:30:00.000,12.55,1
1911,2.55,17031032100,41.9581548757,"{u'type': u'Point', u'coordinates': [-87.6530217894, 41.9581548757]}",-87.6530217894,3,5,17031031900,41.9633743823,"{u'type': u'Point', u'coordinates': [-87.6701845504, 41.9633743823]}",-87.6701845504,3,False,0,2019-12-31T23:30:00.000,011f8453682376f23855abfd20c47ba07b14b060,1.403974,363,2019-12-31T23:30:00.000,7.55,1
1912,2.55,,41.8571838585,"{u'type': u'Point', u'coordinates': [-87.6203346241, 41.8571838585]}",-87.6203346241,33,7.5,,41.8237128095,"{u'type': u'Point', u'coordinates': [-87.6023504372, 41.8237128095]}",-87.6023504372,36,False,0,2019-12-31T23:45:00.000,21f29e3d7b5f8eedcec92b6305c6e8efbf75c47e,4.012102,583,2019-12-31T23:30:00.000,10.05,1
1913,7.68,17031390700,41.8059116993,"{u'type': u'Point', u'coordinates': [-87.5874792581, 41.8059116993]}",-87.5874792581,39,7.5,17031330100,41.859349715,"{u'type': u'Point', u'coordinates': [-87.6173580061, 41.859349715]}",-87.6173580061,33,True,0,2019-12-31T23:45:00.000,22057a3d5ced4bde552d819aba8944ab9265d48d,3.969026,565,2019-12-31T23:30:00.000,15.18,1
1914,2.55,17031390700,41.8059116993,"{u'type': u'Point', u'coordinates': [-87.5874792581, 41.8059116993]}",-87.5874792581,39,15,17031071400,41.922082541,"{u'type': u'Point', u'coordinates': [-87.6341560931, 41.922082541]}",-87.6341560931,7,False,0,2019-12-31T23:45:00.000,1862fa1dbfb2dd0f77d149b0f1974a64f8bfde80,9.566069,1015,2019-12-31T23:30:00.000,17.55,1
1915,2.55,17031410800,41.7979652088,"{u'type': u'Point', u'coordinates': [-87.5896070309, 41.7979652088]}",-87.5896070309,41,5,17031834600,41.7872788781,"{u'type': u'Point', u'coordinates': [-87.6343417807, 41.7872788781]}",-87.6343417807,68,False,0,2019-12-31T23:30:00.000,322972b14605e3f75405eea269ab97c46de550c4,2.107158,325,2019-12-31T23:30:00.000,7.55,1
1916,2.55,17031242100,41.8996701799,"{u'type': u'Point', u'coordinates': [-87.6698377982, 41.8996701799]}",-87.6698377982,24,5,17031242500,41.8994457693,"{u'type': u'Point', u'coordinates': [-87.6893191901, 41.8994457693]}",-87.6893191901,24,False,0,2019-12-31T23:30:00.000,186b2212d8d7edac31c67c30657db139e8a8cd8a,1.466831,338,2019-12-31T23:30:00.000,7.55,1
1917,2.55,17031839100,41.8809944707,"{u'type': u'Point', u'coordinates': [-87.6327464887, 41.8809944707]}",-87.6327464887,32,12.5,17031600400,41.8417186095,"{u'type': u'Point', u'coordinates': [-87.6439324936, 41.8417186095]}",-87.6439324936,60,False,0,2019-12-31T23:45:00.000,56e0892aad6e76ef69daf532a66fa8cdb77c0c1e,5.479269,1290,2019-12-31T23:30:00.000,15.05,1
1918,2.55,17031070103,41.9268111821,"{u'type': u'Point', u'coordinates': [-87.6426052473, 41.9268111821]}",-87.6426052473,7,5,17031063400,41.9346591566,"{u'type': u'Point', u'coordinates': [-87.6467297286, 41.9346591566]}",-87.6467297286,6,False,0,2019-12-31T23:30:00.000,56f744c65a45450d809f65bc56a1e5052ae54536,1.425828,393,2019-12-31T23:30:00.000,7.55,1
1919,2.55,,41.7615779081,"{u'type': u'Point', u'coordinates': [-87.5727819867, 41.7615779081]}",-87.5727819867,43,7.5,,41.7771962546,"{u'type': u'Point', u'coordinates': [-87.6424975271, 41.7771962546]}",-87.6424975271,68,False,0,2019-12-31T23:45:00.000,06086b9fbdaf5300a84c0c07ac80607b8ba2c75a,3.806152,795,2019-12-31T23:30:00.000,10.05,1
1920,3.11,17031081800,41.8932163595,"{u'type': u'Point', u'coordinates': [-87.6378442095, 41.8932163595]}",-87.6378442095,8,10,17031243100,41.8923550478,"{u'type': u'Point', u'coordinates': [-87.674506788, 41.8923550478]}",-87.674506788,24,False,0,2019-12-31T23:45:00.000,20f5965edf68651fbacc14a96f3933152ed182c7,2.850921,831,2019-12-31T23:30:00.000,13.11,1
1921,2.55,17031081700,41.8920421365,"{u'type': u'Point', u'coordinates': [-87.6318639497, 41.8920421365]}",-87.6318639497,8,5,17031081600,41.8920726347,"{u'type': u'Point', u'coordinates': [-87.6288741572, 41.8920726347]}",-87.6288741572,8,False,0,2019-12-31T23:45:00.000,211f6f303a609cac3e605347f9456b9031db873d,0.666514,506,2019-12-31T23:30:00.000,7.55,1
1922,2.55,17031241400,41.906025969,"{u'type': u'Point', u'coordinates': [-87.6753116216, 41.906025969]}",-87.6753116216,24,5,17031832400,41.9157411934,"{u'type': u'Point', u'coordinates': [-87.6922563262, 41.9157411934]}",-87.6922563262,22,False,0,2019-12-31T23:45:00.000,0d3a879c89bc701e98f5b1061d10b35ff6995bc3,1.659372,388,2019-12-31T23:30:00.000,7.55,1
1923,2.55,,41.7795828877,"{u'type': u'Point', u'coordinates': [-87.768510849, 41.7795828877]}",-87.768510849,64,7.5,,41.7697780588,"{u'type': u'Point', u'coordinates': [-87.7269298425, 41.7697780588]}",-87.7269298425,65,False,0,2019-12-31T23:30:00.000,01e0517e05a5b3a95701cc6d9e0f8fe4d4a75970,2.670192,590,2019-12-31T23:30:00.000,10.05,1
1924,10.13,17031330100,41.859349715,"{u'type': u'Point', u'coordinates': [-87.6173580061, 41.859349715]}",-87.6173580061,33,7.5,17031330100,41.859349715,"{u'type': u'Point', u'coordinates': [-87.6173580061, 41.859349715]}",-87.6173580061,33,False,0,2019-12-31T23:45:00.000,21153c2ba91d6ba56d8a9f43fbe202694478a338,3.811604,729,2019-12-31T23:30:00.000,17.630000000000003,1
1925,2.55,17031833100,41.8790669938,"{u'type': u'Point', u'coordinates': [-87.657005027, 41.8790669938]}",-87.657005027,28,10,17031220602,41.9293297134,"{u'type': u'Point', u'coordinates': [-87.7119742544, 41.9293297134]}",-87.7119742544,22,False,3,2019-12-31T23:45:00.000,3213bdd497a2990d48e963d87f1956dfe809f3e1,6.027287,695,2019-12-31T23:30:00.000,15.55,1
1926,2.55,17031081800,41.8932163595,"{u'type': u'Point', u'coordinates': [-87.6378442095, 41.8932163595]}",-87.6378442095,8,10,17031221400,41.9208017043,"{u'type': u'Point', u'coordinates': [-87.6945323419, 41.9208017043]}",-87.6945323419,22,False,0,2019-12-31T23:45:00.000,56b8249281f19e02700258157116364f255081b2,4.95717,947,2019-12-31T23:30:00.000,12.55,1
1927,2.55,,41.7442051463,"{u'type': u'Point', u'coordinates': [-87.6563059862, 41.7442051463]}",-87.6563059862,71,5,,41.713148612,"{u'type': u'Point', u'coordinates': [-87.6750753124, 41.713148612]}",-87.6750753124,72,False,0,2019-12-31T23:45:00.000,08f5ac17435471d38d864b1cdcc087e2d76be41e,3.110351,370,2019-12-31T23:30:00.000,7.55,1
1928,2.55,17031080300,41.9074919303,"{u'type': u'Point', u'coordinates': [-87.6357600901, 41.9074919303]}",-87.6357600901,8,7.5,17031081403,41.8909220259,"{u'type': u'Point', u'coordinates': [-87.6188683546, 41.8909220259]}",-87.6188683546,8,False,0,2019-12-31T23:45:00.000,3402d3ec672067b15d57e54d2ef69105fe312800,2.024401,1012,2019-12-31T23:30:00.000,10.05,1
1929,2.55,17031839100,41.8809944707,"{u'type': u'Point', u'coordinates': [-87.6327464887, 41.8809944707]}",-87.6327464887,32,12.5,17031160502,41.9555841154,"{u'type': u'Point', u'coordinates': [-87.7130900568, 41.9555841154]}",-87.7130900568,16,False,0,2019-12-31T23:45:00.000,56fe01b98ca50c7d56dea40fbadc11eb77667d28,8.172859,946,2019-12-31T23:30:00.000,15.05,1
1930,2.55,17031243500,41.8926581076,"{u'type': u'Point', u'coordinates': [-87.6525344838, 41.8926581076]}",-87.6525344838,24,10,17031330100,41.859349715,"{u'type': u'Point', u'coordinates': [-87.6173580061, 41.859349715]}",-87.6173580061,33,False,0,2019-12-31T23:45:00.000,579e777beef2dc3b6d81306eec9fc882072f5aa1,4.763885,1186,2019-12-31T23:30:00.000,12.55,1
1931,2.55,17031081201,41.8991556134,"{u'type': u'Point', u'coordinates': [-87.6262105324, 41.8991556134]}",-87.6262105324,8,2.5,17031081202,41.9027880476,"{u'type': u'Point', u'coordinates': [-87.6261455896, 41.9027880476]}",-87.6261455896,8,False,0,2019-12-31T23:30:00.000,22135e7f588214ddbe0620d3288452f9f7fb6eab,0.303175,136,2019-12-31T23:30:00.000,5.05,1
1932,2.55,17031242500,41.8994457693,"{u'type': u'Point', u'coordinates': [-87.6893191901, 41.8994457693]}",-87.6893191901,24,5,17031831000,41.9160052737,"{u'type': u'Point', u'coordinates': [-87.6750951155, 41.9160052737]}",-87.6750951155,22,False,0,2019-12-31T23:45:00.000,221cb90340690a417d922c9eafabbb4c91ade044,2.056695,492,2019-12-31T23:30:00.000,7.55,1
1933,2.55,,41.7923572233,"{u'type': u'Point', u'coordinates': [-87.6179313803, 41.7923572233]}",-87.6179313803,40,5,,41.8090182499,"{u'type': u'Point', u'coordinates': [-87.6591665992, 41.8090182499]}",-87.6591665992,61,True,0,2019-12-31T23:30:00.000,5bfd26b60fa36a6d35bd78c114e152c31093824f,1.521751,355,2019-12-31T23:30:00.000,7.55,1
1934,2.55,,41.9226862843,"{u'type': u'Point', u'coordinates': [-87.6494887289, 41.9226862843]}",-87.6494887289,7,7.5,,41.9226862843,"{u'type': u'Point', u'coordinates': [-87.6494887289, 41.9226862843]}",-87.6494887289,7,False,0,2019-12-31T23:45:00.000,1925b63defe55caeb3040f326cf3d0f765c3117b,2.018778,589,2019-12-31T23:30:00.000,10.05,1
1935,2.55,,41.7923572233,"{u'type': u'Point', u'coordinates': [-87.6179313803, 41.7923572233]}",-87.6179313803,40,2.5,,41.7923572233,"{u'type': u'Point', u'coordinates': [-87.6179313803, 41.7923572233]}",-87.6179313803,40,False,0,2019-12-31T23:30:00.000,342abf45aee59924d1df43dea757ed54638ebcf8,0.797039,178,2019-12-31T23:30:00.000,5.05,1
1936,2.55,,41.7615779081,"{u'type': u'Point', u'coordinates': [-87.5727819867, 41.7615779081]}",-87.5727819867,43,7.5,,41.794090253,"{u'type': u'Point', u'coordinates': [-87.592310855, 41.794090253]}",-87.592310855,41,False,0,2019-12-31T23:45:00.000,185c38479211667918dbcd46faa5dcd2d388fb39,4.104767,711,2019-12-31T23:30:00.000,10.05,1
1937,2.55,17031292400,41.855238198,"{u'type': u'Point', u'coordinates': [-87.7224042748, 41.855238198]}",-87.7224042748,29,5,17031843000,41.8681324282,"{u'type': u'Point', u'coordinates': [-87.7142147077, 41.8681324282]}",-87.7142147077,29,False,0,2019-12-31T23:30:00.000,5c3cc78b65f4288bec9b7b45a9e2446417afc034,1.25705,392,2019-12-31T23:30:00.000,7.55,1
1938,2.55,17031071100,41.9217781876,"{u'type': u'Point', u'coordinates': [-87.6510618838, 41.9217781876]}",-87.6510618838,7,5,17031063000,41.9363101308,"{u'type': u'Point', u'coordinates': [-87.6515625922, 41.9363101308]}",-87.6515625922,6,False,0,2019-12-31T23:30:00.000,5c628cab6db92e2f06f14950e5f109dfa15c90c5,1.611552,646,2019-12-31T23:30:00.000,7.55,1
1939,2.55,17031080300,41.9074919303,"{u'type': u'Point', u'coordinates': [-87.6357600901, 41.9074919303]}",-87.6357600901,8,7.5,17031838100,41.8786674201,"{u'type': u'Point', u'coordinates': [-87.6716536214, 41.8786674201]}",-87.6716536214,28,False,0,2019-12-31T23:45:00.000,0b4720f6bb561dcb8d92b7f2e189468a8c63550f,3.214196,758,2019-12-31T23:30:00.000,10.05,1
1940,3.11,17031081403,41.8909220259,"{u'type': u'Point', u'coordinates': [-87.6188683546, 41.8909220259]}",-87.6188683546,8,7.5,17031081201,41.8991556134,"{u'type': u'Point', u'coordinates': [-87.6262105324, 41.8991556134]}",-87.6262105324,8,False,0,2019-12-31T23:45:00.000,0f9fb00550e277f91434f82d3b9f935fabfec715,0.981909,831,2019-12-31T23:30:00.000,10.61,1
1941,2.55,17031071500,41.9146162864,"{u'type': u'Point', u'coordinates': [-87.6317173661, 41.9146162864]}",-87.6317173661,7,7.5,17031032100,41.9581548757,"{u'type': u'Point', u'coordinates': [-87.6530217894, 41.9581548757]}",-87.6530217894,3,False,0,2019-12-31T23:30:00.000,320908787439d0a903bf9d5b98d93874c5f835b2,4.198396,624,2019-12-31T23:30:00.000,10.05,1
1942,2.85,17031241500,41.9083786693,"{u'type': u'Point', u'coordinates': [-87.6709450752, 41.9083786693]}",-87.6709450752,24,15,17031070101,41.9292629902,"{u'type': u'Point', u'coordinates': [-87.6358909539, 41.9292629902]}",-87.6358909539,7,False,0,2019-12-31T23:45:00.000,059025d6f3966405885e9426b166459ed55204c1,3.237276,1238,2019-12-31T23:30:00.000,17.85,1
1943,2.55,17031690900,41.7621423146,"{u'type': u'Point', u'coordinates': [-87.6103458371, 41.7621423146]}",-87.6103458371,69,7.5,17031842400,41.7424875717,"{u'type': u'Point', u'coordinates': [-87.6300448953, 41.7424875717]}",-87.6300448953,44,False,0,2019-12-31T23:45:00.000,56901c46c6e56ab13387be970aabc9abd481f7f7,3.741955,585,2019-12-31T23:30:00.000,10.05,1
1944,2.55,17031080300,41.9074919303,"{u'type': u'Point', u'coordinates': [-87.6357600901, 41.9074919303]}",-87.6357600901,8,7.5,17031081700,41.8920421365,"{u'type': u'Point', u'coordinates': [-87.6318639497, 41.8920421365]}",-87.6318639497,8,False,0,2019-12-31T23:45:00.000,0b5c3f3f0ff9aabd128058a75919c67da0923c2c,1.701673,954,2019-12-31T23:30:00.000,10.05,1
1945,2.55,,41.8129489392,"{u'type': u'Point', u'coordinates': [-87.6178596758, 41.8129489392]}",-87.6178596758,38,5,,41.8129489392,"{u'type': u'Point', u'coordinates': [-87.6178596758, 41.8129489392]}",-87.6178596758,38,False,0,2019-12-31T23:45:00.000,5ccaf73abcfda1a3407174c8b6d69482341de4a1,1.191901,294,2019-12-31T23:30:00.000,7.55,1
1946,2.55,17031063000,41.9363101308,"{u'type': u'Point', u'coordinates': [-87.6515625922, 41.9363101308]}",-87.6515625922,6,7.5,17031242100,41.8996701799,"{u'type': u'Point', u'coordinates': [-87.6698377982, 41.8996701799]}",-87.6698377982,24,False,0,2019-12-31T23:30:00.000,56a6c95cba65acc984929847968370baa20c17e1,3.112174,729,2019-12-31T23:30:00.000,10.05,1
1947,2.55,17031081401,41.8950334495,"{u'type': u'Point', u'coordinates': [-87.6197106717, 41.8950334495]}",-87.6197106717,8,7.5,17031081201,41.8991556134,"{u'type': u'Point', u'coordinates': [-87.6262105324, 41.8991556134]}",-87.6262105324,8,False,0,2019-12-31T23:45:00.000,032cbcaae63a4364acdfeca77008b3154eec5b30,1.827568,1112,2019-12-31T23:30:00.000,10.05,1
1948,2.55,17031081500,41.8925077809,"{u'type': u'Point', u'coordinates': [-87.6262149064, 41.8925077809]}",-87.6262149064,8,7.5,17031071200,41.9218549112,"{u'type': u'Point', u'coordinates': [-87.6462109769, 41.9218549112]}",-87.6462109769,7,False,0,2019-12-31T23:45:00.000,342bc3f4cc0a2aac40852b85d44882b9c85a270c,2.967212,860,2019-12-31T23:30:00.000,10.05,1
1949,2.55,17031010501,42.0094125471,"{u'type': u'Point', u'coordinates': [-87.6639582144, 42.0094125471]}",-87.6639582144,1,2.5,17031030200,41.9944422482,"{u'type': u'Point', u'coordinates': [-87.6652247765, 41.9944422482]}",-87.6652247765,77,False,2,2019-12-31T23:30:00.000,56a812ac86d0dba81ca4f2efcb7bf1657fd1b1c3,0.990226,201,2019-12-31T23:30:00.000,7.05,1
1950,2.55,17031839100,41.8809944707,"{u'type': u'Point', u'coordinates': [-87.6327464887, 41.8809944707]}",-87.6327464887,32,5,17031839100,41.8809944707,"{u'type': u'Point', u'coordinates': [-87.6327464887, 41.8809944707]}",-87.6327464887,32,False,0,2019-12-31T23:45:00.000,5646b0427686d9cbcf0157b872069b666a247d3b,1.127286,573,2019-12-31T23:30:00.000,7.55,1
1951,2.55,17031062700,41.9360865352,"{u'type': u'Point', u'coordinates': [-87.6661106945, 41.9360865352]}",-87.6661106945,6,7.5,17031080202,41.9058577688,"{u'type': u'Point', u'coordinates': [-87.6308650266, 41.9058577688]}",-87.6308650266,8,False,0,2019-12-31T23:45:00.000,215a6ff1595b300d5ebabcb1c104eaf7f645b383,3.009193,821,2019-12-31T23:30:00.000,10.05,1
1952,2.55,17031081500,41.8925077809,"{u'type': u'Point', u'coordinates': [-87.6262149064, 41.8925077809]}",-87.6262149064,8,12.5,17031061100,41.9491397709,"{u'type': u'Point', u'coordinates': [-87.6568039088, 41.9491397709]}",-87.6568039088,6,False,0,2020-01-01T00:00:00.000,0fb86da2132e8cdb2a0ee296a4d0125ea11a8a43,5.156155,1162,2019-12-31T23:30:00.000,15.05,1
1953,2.55,17031210900,41.9354389148,"{u'type': u'Point', u'coordinates': [-87.693325868, 41.9354389148]}",-87.693325868,21,12.5,17031081403,41.8909220259,"{u'type': u'Point', u'coordinates': [-87.6188683546, 41.8909220259]}",-87.6188683546,8,False,0,2019-12-31T23:45:00.000,0fb117cbfd75d9537f41ff4cc9a7299ba5b9aec8,5.879202,1321,2019-12-31T23:30:00.000,15.05,1
1954,2.55,17031310400,41.8565067379,"{u'type': u'Point', u'coordinates': [-87.6522612961, 41.8565067379]}",-87.6522612961,31,5,17031281900,41.8792550844,"{u'type': u'Point', u'coordinates': [-87.642648998, 41.8792550844]}",-87.642648998,28,False,0,2019-12-31T23:45:00.000,56187f02bcbc5ff748fe4eab3c91d4f9299f194c,2.710304,415,2019-12-31T23:30:00.000,7.55,1
1955,2.55,17031320100,41.8849871918,"{u'type': u'Point', u'coordinates': [-87.6209929134, 41.8849871918]}",-87.6209929134,32,5,17031320100,41.8849871918,"{u'type': u'Point', u'coordinates': [-87.6209929134, 41.8849871918]}",-87.6209929134,32,False,3,2019-12-31T23:30:00.000,5d53beb0460d93ab81b97743328e9bd09009aba9,0.737647,465,2019-12-31T23:30:00.000,10.55,1
1956,2.55,17031071300,41.9217783562,"{u'type': u'Point', u'coordinates': [-87.6414597588, 41.9217783562]}",-87.6414597588,7,5,17031070200,41.9290776551,"{u'type': u'Point', u'coordinates': [-87.6462934762, 41.9290776551]}",-87.6462934762,7,False,0,2019-12-31T23:45:00.000,192a9b703573425c08b46068a992a7af389aace6,0.790556,317,2019-12-31T23:30:00.000,7.55,1
1957,2.55,17031280100,41.8853000224,"{u'type': u'Point', u'coordinates': [-87.6428084655, 41.8853000224]}",-87.6428084655,28,7.5,17031070600,41.9287630064,"{u'type': u'Point', u'coordinates': [-87.665676837, 41.9287630064]}",-87.665676837,7,False,0,2019-12-31T23:45:00.000,002fab212f6bd227841a4bfefda31a019cc54780,4.659519,531,2019-12-31T23:30:00.000,10.05,1
1958,2.55,17031830600,42.0016981937,"{u'type': u'Point', u'coordinates': [-87.6735740325, 42.0016981937]}",-87.6735740325,1,2.5,17031010201,42.0160105638,"{u'type': u'Point', u'coordinates': [-87.680162272, 42.0160105638]}",-87.680162272,1,True,0,2019-12-31T23:30:00.000,562297307bdf737294197506235c47861d2f1f96,1.269058,264,2019-12-31T23:30:00.000,5.05,1
